"uld_id","reload_time","des_airport","reload_id","reload_area"
"Reload6_ot8_CTU_1_H","18000","CTU","Re6","9"
"Reload4_ot14_XNN_0_H","18000","XNN","Re4","5"
"Reload8_ot18_SHE_8_H","18000","SHE","Re8","10"
"Reload14_ot34_HFE_2_H","18000","HFE","Re14","3"
"Reload7_ot7_CKG_4_H","18000","CKG","Re7","9"
"Reload9_ot16_HRB_0_H","18000","HRB","Re9","10"
"Reload13_ot20_TXN_1_H","18000","TXN","Re13","3"
"Reload8_ot21_SHE_5_H","18000","SHE","Re8","10"
"Reload5_ot33_WUX_1_H","18000","WUX","Re6","9"
"Reload15_ot2_PEK_25_H","18000","PEK","Re15","2"
"Reload8_ot14_HET_3_H","18000","HET","Re8","10"
"Reload12_ot24_TYN_4_H","18000","TYN","Re12","7"
"Reload10_ot7_SJW_2_H","18000","SJW","Re10","10"
"Reload15_ot9_PEK_14_H","18000","PEK","Re15","2"
"Reload12_ot13_LYG_2_H","18000","LYG","Re12","7"
"Reload12_ot28_XUZ_1_H","18000","XUZ","Re12","7"
"Reload14_ot1_HGH_8_H","18000","HGH","Re14","3"
"Reload7_ot32_FOC_1_H","18000","FOC","Re7","9"
"Reload13_ot33_PVG_12_H","18000","PVG","Re13","3"
"Reload6_ot17_CTU_6_H","18000","CTU","Re6","9"
"Reload8_ot24_SHE_7_H","18000","SHE","Re8","10"
"Reload29_ot6_SZX_0_H","18000","SZX","Re29","2"
"Reload7_ot15_CKG_6_H","18000","CKG","Re7","9"
"Reload7_ot16_CKG_1_H","18000","CKG","Re7","9"
"Reload11_ot28_NNY_0_H","18000","NNY","Re11","7"
"Reload13_ot41_PVG_1_H","18000","PVG","Re13","3"
"Reload6_ot37_WUX_12_H","18000","WUX","Re5","9"
"Reload3_ot34_BHY_0_H","18000","BHY","Re4","5"
"Reload6_ot19_CTU_8_H","18000","CTU","Re6","9"
"Reload14_ot22_HFE_1_H","18000","HFE","Re14","3"
"Reload12_ot40_XUZ_0_H","18000","XUZ","Re12","7"
"Reload15_ot10_PEK_10_H","18000","PEK","Re15","2"
"Reload10_ot15_SJW_0_H","18000","SJW","Re10","10"
"Reload6_ot9_CTU_2_H","18000","CTU","Re6","9"
"Reload29_ot24_SZX_13_H","18000","SZX","Re29","2"
"Reload4_ot11_SYM_1_H","18000","SYM","Re4","5"
"Reload13_ot9_PVG_9_H","18000","PVG","Re29","2"
"Reload4_ot1_SWA_2_H","18000","SWA","Re4","5"
"Reload29_ot33_SZX_3_H","18000","SZX","Re29","2"
"Reload4_ot36_URC_1_H","18000","URC","Re4","5"
"Reload29_ot28_SZX_12_H","18000","SZX","Re29","2"
"Reload9_ot25_CSX_0_H","18000","CSX","Re9","10"
"Reload5_ot4_TSN_4_H","18000","TSN","Re5","9"
"Reload11_ot41_NNY_2_H","18000","NNY","Re11","7"
"Reload8_ot4_DLC_0_H","18000","DLC","Re8","10"
"Reload6_ot13_CTU_3_H","18000","CTU","Re6","9"
"Reload8_ot37_SHE_1_H","18000","SHE","Re8","10"
"Reload15_ot18_PEK_17_H","18000","PEK","Re15","2"
"Reload14_ot42_HGH_7_H","18000","HGH","Re14","3"
"Reload13_ot18_PVG_11_H","18000","PVG","Re13","3"
"Reload6_ot25_WUX_10_H","18000","WUX","Re6","9"
"Reload6_ot23_WUX_11_H","18000","WUX","Re6","9"
"Reload4_ot3_SWA_3_H","18000","SWA","Re4","5"
"Reload9_ot30_CSX_4_H","18000","CSX","Re9","10"
"Reload15_ot38_PEK_3_H","18000","PEK","Re15","2"
"Reload6_ot24_WUX_15_H","18000","WUX","Re6","9"
"Reload2_ot37_CGO_2_H","18000","CGO","Re2","1"
"Reload6_ot32_XMN_0_H","18000","XMN","Re7","9"
"Reload5_ot37_WUX_4_H","18000","WUX","Re5","9"
"Reload15_ot11_PEK_21_H","18000","PEK","Re15","2"
"Reload7_ot20_CKG_5_H","18000","CKG","Re7","9"
"Reload6_ot14_CTU_0_H","18000","CTU","Re6","9"
"Reload3_ot8_INC_1_H","18000","INC","Re3","5"
"Reload29_ot17_SZX_2_H","18000","SZX","Re29","2"
"Reload8_ot42_LZH_1_H","18000","LZH","Re8","10"
"Reload13_ot26_PVG_8_H","18000","PVG","Re13","3"
"Reload10_ot25_KWE_0_H","18000","KWE","Re10","10"
"Reload9_ot21_TNA_1_H","18000","TNA","Re9","10"
"Reload3_ot14_INC_3_H","18000","INC","Re3","5"
"Reload7_ot29_FOC_0_H","18000","FOC","Re7","9"
"Reload10_ot28_WNZ_5_H","18000","WNZ","Re10","10"
"Reload14_ot2_HGH_0_H","18000","HGH","Re14","3"
"Reload5_ot17_YIH_1_H","18000","YIH","Re5","9"
"Reload2_ot23_CGO_6_H","18000","CGO","Re2","1"
"Reload15_ot34_PEK_18_H","18000","PEK","Re15","2"
"Reload12_ot34_BAV_1_H","18000","BAV","Re12","7"
"Reload6_ot38_WUX_2_H","18000","WUX","Re5","9"
"Reload13_ot32_PVG_4_H","18000","PVG","Re13","3"
"Reload9_ot27_CSX_2_H","18000","CSX","Re9","10"
"Reload29_ot41_SZX_4_H","18000","SZX","Re29","2"
"Reload13_ot28_PVG_17_H","18000","PVG","Re13","3"
"Reload29_ot37_SZX_10_H","18000","SZX","Re29","2"
"Reload9_ot34_CSX_5_H","18000","CSX","Re9","10"
"Reload7_ot10_XMN_3_H","18000","XMN","Re7","9"
"Reload15_ot28_PEK_20_H","18000","PEK","Re15","2"
"Reload29_ot12_PVG_6_H","18000","PVG","Re29","2"
"Reload5_ot23_WUX_0_H","18000","WUX","Re5","9"
"Reload7_ot26_FOC_2_H","18000","FOC","Re7","9"
"Reload4_ot24_BHY_1_H","18000","BHY","Re3","5"
"Reload10_ot5_WNZ_4_H","18000","WNZ","Re10","10"
"Reload11_ot10_WEH_0_H","18000","WEH","Re11","7"
"Reload29_ot3_SZX_9_H","18000","SZX","Re29","2"
"Reload15_ot21_PEK_24_H","18000","PEK","Re15","2"
"Reload29_ot42_SZX_7_H","18000","SZX","Re29","2"
"Reload13_ot8_PVG_19_H","18000","PVG","Re13","3"
"Reload10_ot6_WNZ_1_H","18000","WNZ","Re10","10"
"Reload14_ot33_HFE_3_H","18000","HFE","Re14","3"
"Reload29_ot9_SZX_15_H","18000","SZX","Re29","2"
"Reload8_ot27_NNG_0_H","18000","NNG","Re8","10"
"Reload11_ot39_WEF_4_H","18000","WEF","Re11","7"
"Reload13_ot21_TXN_2_H","18000","TXN","Re14","3"
"Reload2_ot38_KMG_5_H","18000","KMG","Re1","1"
"Reload10_ot10_SJW_1_H","18000","SJW","Re10","10"
"Reload9_ot3_TNA_2_H","18000","TNA","Re9","10"
"Reload3_ot13_INC_2_H","18000","INC","Re3","5"
"Reload2_ot20_ZUH_4_H","18000","ZUH","Re2","1"
"Reload8_ot15_HET_4_H","18000","HET","Re8","10"
"Reload14_ot9_HGH_12_H","18000","HGH","Re14","3"
"Reload12_ot17_HDG_1_H","18000","HDG","Re12","7"
"Reload29_ot29_SZX_16_H","18000","SZX","Re29","2"
"Reload1_ot42_CAN_0_H","18000","CAN","Re1","1"
"Reload2_ot4_ZUH_3_H","18000","ZUH","Re2","1"
"Reload12_ot38_XUZ_2_H","18000","XUZ","Re12","7"
"Reload14_ot39_HFE_6_H","18000","HFE","Re14","3"
"Reload4_ot7_SWA_1_H","18000","SWA","Re4","5"
"Reload7_ot34_KHN_2_H","18000","KHN","Re7","9"
"Reload5_ot31_WUX_7_H","18000","WUX","Re5","9"
"Reload1_ot22_CAN_7_H","18000","CAN","Re1","1"
"Reload12_ot10_HDG_4_H","18000","HDG","Re12","7"
"Reload9_ot11_HRB_4_H","18000","HRB","Re9","10"
"Reload8_ot34_SHE_2_H","18000","SHE","Re8","10"
"Reload1_ot4_CAN_10_H","18000","CAN","Re1","1"
"Reload29_ot26_SZX_11_H","18000","SZX","Re29","2"
"Reload10_ot31_KWE_5_H","18000","KWE","Re10","10"
"Reload9_ot22_YCU_1_H","18000","YCU","Re9","10"
"Reload7_ot27_FOC_3_H","18000","FOC","Re7","9"
"Reload1_ot15_CAN_3_H","18000","CAN","Re1","1"
"Reload9_ot40_CSX_10_H","18000","CSX","Re9","10"
"Reload1_ot12_CAN_4_H","18000","CAN","Re1","1"
"Reload5_ot25_WUX_8_H","18000","WUX","Re6","9"
"Reload8_ot5_DLC_4_H","18000","DLC","Re8","10"
"Reload2_ot14_KMG_4_H","18000","KMG","Re2","1"
"Reload3_ot41_LHW_0_H","18000","LHW","Re3","5"
"Reload14_ot24_HFE_0_H","18000","HFE","Re14","3"
"Reload15_ot36_PEK_8_H","18000","PEK","Re15","2"
"Reload8_ot6_DLC_2_H","18000","DLC","Re8","10"
"Reload29_ot1_SZX_1_H","18000","SZX","Re29","2"
"Reload13_ot29_PVG_13_H","18000","PVG","Re13","3"
"Reload12_ot5_HDG_0_H","18000","HDG","Re12","7"
"Reload4_ot8_SWA_0_H","18000","SWA","Re4","5"
"Reload8_ot39_LZH_2_H","18000","LZH","Re8","10"
"Reload14_ot12_HGH_9_H","18000","HGH","Re14","3"
"Reload15_ot25_PEK_22_H","18000","PEK","Re15","2"
"Reload13_ot40_PVG_16_H","18000","PVG","Re13","3"
"Reload8_ot8_DLC_6_H","18000","DLC","Re8","10"
"Reload3_ot3_HAK_0_H","18000","HAK","Re3","5"
"Reload6_ot11_CTU_5_H","18000","CTU","Re6","9"
"Reload12_ot4_HDG_3_H","18000","HDG","Re12","7"
"Reload4_ot23_URC_3_H","18000","URC","Re4","5"
"Reload2_ot26_CGO_0_H","18000","CGO","Re2","1"
"Reload11_ot9_WEH_1_H","18000","WEH","Re12","7"
"Reload5_ot16_YIH_2_H","18000","YIH","Re5","9"
"Reload10_ot18_TNA_0_H","18000","TNA","Re9","10"
"Reload14_ot8_HGH_11_H","18000","HGH","Re14","3"
"Reload13_ot6_PVG_15_H","18000","PVG","Re13","3"
"Reload8_ot2_DLC_7_H","18000","DLC","Re8","10"
"Reload1_ot10_KMG_2_H","18000","KMG","Re1","1"
"Reload10_ot30_KWE_1_H","18000","KWE","Re10","10"
"Reload5_ot8_TSN_3_H","18000","TSN","Re5","9"
"Reload8_ot12_HET_1_H","18000","HET","Re8","10"
"Reload11_ot31_CGQ_4_H","18000","CGQ","Re11","7"
"Reload7_ot36_KHN_1_H","18000","KHN","Re7","9"
"Reload14_ot23_HFE_4_H","18000","HFE","Re14","3"
"Reload3_ot2_LXA_1_H","18000","LXA","Re3","5"
"Reload11_ot25_CGQ_0_H","18000","CGQ","Re11","7"
"Reload11_ot3_WEF_0_H","18000","WEF","Re11","7"
"Reload4_ot34_XNN_1_H","18000","XNN","Re4","5"
"Reload7_ot12_XMN_6_H","18000","XMN","Re6","9"
"Reload1_ot19_KMG_1_H","18000","KMG","Re1","1"
"Reload3_ot39_LHW_2_H","18000","LHW","Re3","5"
"Reload29_ot39_SZX_14_H","18000","SZX","Re29","2"
"Reload29_ot13_PVG_7_H","18000","PVG","Re13","3"
"Reload14_ot17_HGH_1_H","18000","HGH","Re14","3"
"Reload8_ot30_SHE_6_H","18000","SHE","Re8","10"
"Reload10_ot24_KWE_2_H","18000","KWE","Re10","10"
"Reload6_ot20_CTU_7_H","18000","CTU","Re6","9"
"Reload4_ot40_URC_0_H","18000","URC","Re4","5"
"Reload5_ot36_WUX_3_H","18000","WUX","Re5","9"
"Reload8_ot40_LZH_0_H","18000","LZH","Re8","10"
"Reload8_ot10_DLC_3_H","18000","DLC","Re8","10"
"Reload29_ot8_SZX_5_H","18000","SZX","Re29","2"
"Reload12_ot8_WEH_3_H","18000","WEH","Re12","7"
"Reload12_ot26_TYN_3_H","18000","TYN","Re12","7"
"Reload15_ot20_PEK_13_H","18000","PEK","Re15","2"
"Reload15_ot5_PEK_9_H","18000","PEK","Re15","2"
"Reload15_ot33_PEK_0_H","18000","PEK","Re15","2"
"Reload10_ot2_WNZ_0_H","18000","WNZ","Re10","10"
"Reload6_ot29_XMN_7_H","18000","XMN","Re6","9"
"Reload13_ot37_PVG_20_H","18000","PVG","Re13","3"
"Reload9_ot32_CSX_7_H","18000","CSX","Re9","10"
"Reload14_ot30_HGH_6_H","18000","HGH","Re14","3"
"Reload14_ot41_HFE_5_H","18000","HFE","Re14","3"
"Reload6_ot42_XMN_5_H","18000","XMN","Re7","9"
"Reload12_ot36_BAV_0_H","18000","BAV","Re12","7"
"Reload4_ot30_XIY_1_H","18000","XIY","Re4","5"
"Reload15_ot16_PEK_15_H","18000","PEK","Re15","2"
"Reload11_ot40_NNY_1_H","18000","NNY","Re11","7"
"Reload4_ot15_XNN_2_H","18000","XNN","Re4","5"
"Reload12_ot31_TYN_1_H","18000","TYN","Re12","7"
"Reload4_ot6_SYM_0_H","18000","SYM","Re4","5"
"Reload10_ot27_KWE_3_H","18000","KWE","Re10","10"
"Reload8_ot7_DLC_1_H","18000","DLC","Re8","10"
"Reload12_ot1_HDG_5_H","18000","HDG","Re12","7"
"Reload9_ot4_TNA_3_H","18000","TNA","Re10","10"
"Reload1_ot20_KMG_6_H","18000","KMG","Re1","1"
"Reload15_ot1_PEK_12_H","18000","PEK","Re15","2"
"Reload1_ot39_CAN_5_H","18000","CAN","Re1","1"
"Reload14_ot18_TXN_0_H","18000","TXN","Re13","3"
"Reload15_ot8_PEK_6_H","18000","PEK","Re15","2"
"Reload15_ot19_PEK_16_H","18000","PEK","Re15","2"
"Reload8_ot41_NNG_1_H","18000","NNG","Re8","10"
"Reload5_ot27_WUX_6_H","18000","WUX","Re5","9"
"Reload9_ot2_TNA_5_H","18000","TNA","Re9","10"
"Reload11_ot23_CGQ_1_H","18000","CGQ","Re11","7"
"Reload5_ot15_YIH_0_H","18000","YIH","Re5","9"
"Reload13_ot36_PVG_0_H","18000","PVG","Re13","3"
"Reload14_ot3_HGH_2_H","18000","HGH","Re14","3"
"Reload8_ot23_SHE_4_H","18000","SHE","Re8","10"
"Reload10_ot3_WNZ_3_H","18000","WNZ","Re10","10"
"Reload10_ot23_KWE_4_H","18000","KWE","Re10","10"
"Reload2_ot3_ZUH_1_H","18000","ZUH","Re2","1"
"Reload15_ot39_PEK_2_H","18000","PEK","Re15","2"
"Reload4_ot29_XIY_2_H","18000","XIY","Re3","5"
"Reload3_ot22_XIY_4_H","18000","XIY","Re4","5"
"Reload5_ot7_TSN_2_H","18000","TSN","Re5","9"
"Reload7_ot9_CKG_2_H","18000","CKG","Re7","9"
"Reload12_ot15_HDG_2_H","18000","HDG","Re12","7"
"Reload4_ot31_XIY_0_H","18000","XIY","Re4","5"
"Reload13_ot13_PVG_14_H","18000","PVG","Re13","3"
"Reload5_ot12_TSN_0_H","18000","TSN","Re5","9"
"Reload7_ot13_XMN_2_H","18000","XMN","Re7","9"
"Reload12_ot32_TYN_2_H","18000","TYN","Re12","7"
"Reload5_ot34_WUX_13_H","18000","WUX","Re6","9"
"Reload11_ot6_WEF_1_H","18000","WEF","Re11","7"
"Reload15_ot32_PEK_19_H","18000","PEK","Re15","2"
"Reload7_ot18_CKG_3_H","18000","CKG","Re7","9"
"Reload9_ot5_HRB_2_H","18000","HRB","Re9","10"
"Reload3_ot23_XIY_3_H","18000","XIY","Re3","5"
"Reload11_ot32_CGQ_5_H","18000","CGQ","Re11","7"
"Reload9_ot29_YCU_0_H","18000","YCU","Re9","10"
"Reload14_ot38_HFE_7_H","18000","HFE","Re14","3"
"Reload13_ot15_PVG_18_H","18000","PVG","Re13","3"
"Reload10_ot26_KWE_6_H","18000","KWE","Re10","10"
"Reload2_ot25_CGO_4_H","18000","CGO","Re2","1"
"Reload8_ot36_SHE_0_H","18000","SHE","Re8","10"
"Reload9_ot31_CSX_6_H","18000","CSX","Re9","10"
"Reload29_ot31_SZX_6_H","18000","SZX","Re29","2"
"Reload9_ot36_CSX_8_H","18000","CSX","Re9","10"
"Reload8_ot11_DLC_5_H","18000","DLC","Re8","10"
"Reload11_ot22_CGQ_3_H","18000","CGQ","Re11","7"
"Reload8_ot19_SHE_9_H","18000","SHE","Re8","10"
"Reload10_ot13_WNZ_2_H","18000","WNZ","Re10","10"
"Reload5_ot19_YIH_3_H","18000","YIH","Re5","9"
"Reload2_ot16_CGO_3_H","18000","CGO","Re2","1"
"Reload11_ot27_WEF_3_H","18000","WEF","Re11","7"
"Reload1_ot26_CAN_6_H","18000","CAN","Re1","1"
"Reload9_ot7_HRB_3_H","18000","HRB","Re9","10"
"Reload3_ot9_LXA_2_H","18000","LXA","Re3","5"
"Reload1_ot14_CAN_1_H","18000","CAN","Re1","1"
"Reload3_ot7_INC_0_H","18000","INC","Re3","5"
"Reload12_ot25_TYN_5_H","18000","TYN","Re12","7"
"Reload10_ot14_SJW_3_H","18000","SJW","Re10","10"
"Reload9_ot35_CSX_3_H","18000","CSX","Re9","10"
"Reload8_ot20_HET_2_H","18000","HET","Re8","10"
"Reload15_ot31_PEK_26_H","18000","PEK","Re15","2"
"Reload4_ot41_URC_2_H","18000","URC","Re4","5"
"Reload7_ot38_KHN_0_H","18000","KHN","Re7","9"
"Reload12_ot21_LYG_1_H","18000","LYG","Re12","7"
"Reload2_ot19_KMG_0_H","18000","KMG","Re1","1"
"Reload7_ot11_XMN_4_H","18000","XMN","Re6","9"
"Reload11_ot26_WEF_2_H","18000","WEF","Re11","7"
"Reload7_ot17_CKG_0_H","18000","CKG","Re7","9"
"Reload12_ot42_BAV_2_H","18000","BAV","Re12","7"
"Reload3_ot38_LHW_1_H","18000","LHW","Re3","5"
"Reload7_ot28_FOC_5_H","18000","FOC","Re7","9"
"Reload8_ot13_HET_0_H","18000","HET","Re8","10"
"Reload2_ot6_ZUH_5_H","18000","ZUH","Re2","1"
"Reload6_ot36_WUX_14_H","18000","WUX","Re6","9"
"Reload9_ot8_HRB_1_H","18000","HRB","Re9","10"
"Reload13_ot11_PVG_2_H","18000","PVG","Re13","3"
"Reload1_ot30_CAN_8_H","18000","CAN","Re1","1"
"Reload13_ot25_PVG_5_H","18000","PVG","Re29","2"
"Reload7_ot14_XMN_1_H","18000","XMN","Re7","9"
"Reload14_ot11_HGH_3_H","18000","HGH","Re14","3"
"Reload14_ot7_HGH_10_H","18000","HGH","Re14","3"
"Reload8_ot22_SHE_3_H","18000","SHE","Re8","10"
"Reload3_ot11_LXA_0_H","18000","LXA","Re3","5"
"Reload14_ot5_HGH_13_H","18000","HGH","Re14","3"
"Reload1_ot16_CAN_9_H","18000","CAN","Re1","1"
"Reload15_ot13_PEK_7_H","18000","PEK","Re15","2"
"Reload12_ot33_TYN_0_H","18000","TYN","Re12","7"
"Reload13_ot16_PVG_3_H","18000","PVG","Re13","3"
"Reload10_ot32_KWE_7_H","18000","KWE","Re10","10"
"Reload4_ot5_SYM_2_H","18000","SYM","Re4","5"
"Reload2_ot1_ZUH_0_H","18000","ZUH","Re2","1"
"Reload15_ot41_PEK_11_H","18000","PEK","Re15","2"
"Reload7_ot23_FOC_4_H","18000","FOC","Re7","9"
"Reload15_ot35_PEK_23_H","18000","PEK","Re15","2"
"Reload2_ot18_ZUH_6_H","18000","ZUH","Re2","1"
"Reload12_ot12_LYG_0_H","18000","LYG","Re12","7"
"Reload25_ot20_iNRT_1_H","18000","iNRT","Re25","8_2"
"Reload18_ot8_iCGN_7_H","18000","iCGN","Re18","6_1"
"Reload20_ot5_JNB_4_H","18000","JNB","Re20","8_3"
"Reload24_ot24_iICN_5_H","18000","iICN","Re24","8_4"
"Reload23_ot8_ICN_6_H","18000","ICN","Re23","8_7"
"Reload19_ot1_LGG_6_H","18000","LGG","Re19","8_1"
"Reload24_ot4_iICN_14_H","18000","iICN","Re24","8_4"
"Reload27_ot4_OSA_5_H","18000","OSA","Re27","4_4"
"Reload24_ot31_iICN_9_H","18000","iICN","Re24","8_4"
"Reload20_ot1_JNB_5_H","18000","JNB","Re20","8_3"
"Reload23_ot22_TYO_5_H","18000","TYO","Re23","8_7"
"Reload25_ot3_iNRT_5_H","18000","iNRT","Re25","8_2"
"Reload16_ot8_RIO_3_H","18000","RIO","Re16","4_1"
"Reload24_ot16_iICN_1_H","18000","iICN","Re24","8_4"
"Reload22_ot33_iHKG_3_H","18000","iHKG","Re22","8_6"
"Reload24_ot32_iICN_2_H","18000","iICN","Re24","8_4"
"Reload18_ot13_BKK_2_H","18000","BKK","Re18","6_1"
"Reload21_ot16_DXB_7_H","18000","DXB","Re21","8_5"
"Reload28_ot31_JFK_0_H","18000","JFK","Re28","4_2"
"Reload19_ot2_LGG_7_H","18000","LGG","Re19","8_1"
"Reload19_ot7_LGG_10_H","18000","LGG","Re19","8_1"
"Reload21_ot34_JKT_0_H","18000","JKT","Re21","8_5"
"Reload21_ot37_JKT_4_H","18000","JKT","Re21","8_5"
"Reload22_ot34_iHKG_4_H","18000","iHKG","Re22","8_6"
"Reload28_ot7_LAX_3_H","18000","LAX","Re28","4_2"
"Reload20_ot27_SIN_3_H","18000","SIN","Re20","8_3"
"Reload27_ot9_OSA_7_H","18000","OSA","Re27","4_4"
"Reload16_ot11_RIO_1_H","18000","RIO","Re16","4_1"
"Reload21_ot32_JKT_2_H","18000","JKT","Re21","8_5"
"Reload20_ot30_SIN_2_H","18000","SIN","Re20","8_3"
"Reload24_ot12_iICN_4_H","18000","iICN","Re24","8_4"
"Reload21_ot39_HAN_1_H","18000","HAN","Re21","8_5"
"Reload23_ot6_ICN_0_H","18000","ICN","Re23","8_7"
"Reload20_ot33_SIN_0_H","18000","SIN","Re20","8_3"
"Reload24_ot1_iICN_12_H","18000","iICN","Re24","8_4"
"Reload24_ot23_iICN_7_H","18000","iICN","Re24","8_4"
"Reload19_ot37_iCRK_1_H","18000","iCRK","Re19","8_1"
"Reload18_ot1_iCGN_3_H","18000","iCGN","Re18","6_1"
"Reload24_ot36_iICN_15_H","18000","iICN","Re24","8_4"
"Reload27_ot3_OSA_0_H","18000","OSA","Re27","4_4"
"Reload23_ot7_ICN_1_H","18000","ICN","Re23","8_7"
"Reload25_ot15_iNRT_0_H","18000","iNRT","Re25","8_2"
"Reload19_ot34_iCRK_0_H","18000","iCRK","Re19","8_1"
"Reload19_ot30_iCRK_3_H","18000","iCRK","Re19","8_1"
"Reload16_ot13_SCL_1_H","18000","SCL","Re16","4_1"
"Reload20_ot4_JNB_10_H","18000","JNB","Re20","8_3"
"Reload23_ot35_SYD_3_H","18000","SYD","Re23","8_7"
"Reload22_ot39_HKG_1_H","18000","HKG","Re22","8_6"
"Reload22_ot6_AMS_0_H","18000","AMS","Re22","8_6"
"Reload28_ot23_LAX_4_H","18000","LAX","Re28","4_2"
"Reload27_ot16_MNL_3_H","18000","MNL","Re27","4_4"
"Reload19_ot27_iCRK_2_H","18000","iCRK","Re19","8_1"
"Reload16_ot17_RGN_0_H","18000","RGN","Re16","4_1"
"Reload18_ot27_KUL_3_H","18000","KUL","Re18","6_1"
"Reload22_ot36_iHKG_0_H","18000","iHKG","Re22","8_6"
"Reload18_ot12_iCGN_5_H","18000","iCGN","Re18","6_1"
"Reload23_ot20_TYO_4_H","18000","TYO","Re23","8_7"
"Reload18_ot9_iCGN_4_H","18000","iCGN","Re18","6_1"
"Reload22_ot42_TPE_0_H","18000","TPE","Re22","8_6"
"Reload23_ot11_ICN_2_H","18000","ICN","Re23","8_7"
"Reload28_ot24_LAX_8_H","18000","LAX","Re28","4_2"
"Reload20_ot8_JNB_8_H","18000","JNB","Re20","8_3"
"Reload19_ot10_LGG_2_H","18000","LGG","Re19","8_1"
"Reload25_ot24_iANC_0_H","18000","iANC","Re25","8_2"
"Reload19_ot3_LGG_9_H","18000","LGG","Re19","8_1"
"Reload18_ot3_iCGN_0_H","18000","iCGN","Re18","6_1"
"Reload20_ot24_iSIN_1_H","18000","iSIN","Re20","8_3"
"Reload21_ot36_JKT_3_H","18000","JKT","Re21","8_5"
"Reload18_ot29_KUL_2_H","18000","KUL","Re18","6_1"
"Reload21_ot26_DEL_1_H","18000","DEL","Re21","8_5"
"Reload23_ot34_SYD_2_H","18000","SYD","Re23","8_7"
"Reload18_ot23_iKUL_5_H","18000","iKUL","Re18","6_1"
"Reload27_ot10_iKIX_3_H","18000","iKIX","Re27","4_4"
"Reload28_ot10_LAX_0_H","18000","LAX","Re28","4_2"
"Reload18_ot22_iKUL_0_H","18000","iKUL","Re18","6_1"
"Reload18_ot16_BKK_1_H","18000","BKK","Re18","6_1"
"Reload23_ot24_TYO_1_H","18000","TYO","Re23","8_7"
"Reload27_ot17_MNL_0_H","18000","MNL","Re27","4_4"
"Reload22_ot18_AMS_4_H","18000","AMS","Re22","8_6"
"Reload28_ot5_LAX_7_H","18000","LAX","Re28","4_2"
"Reload18_ot10_iCGN_1_H","18000","iCGN","Re18","6_1"
"Reload20_ot7_JNB_2_H","18000","JNB","Re20","8_3"
"Reload28_ot28_JFK_2_H","18000","JFK","Re28","4_2"
"Reload20_ot23_iSIN_4_H","18000","iSIN","Re20","8_3"
"Reload21_ot6_DXB_2_H","18000","DXB","Re21","8_5"
"Reload22_ot27_AMS_5_H","18000","AMS","Re22","8_6"
"Reload27_ot14_iKIX_1_H","18000","iKIX","Re27","4_4"
"Reload22_ot37_HKG_0_H","18000","HKG","Re22","8_6"
"Reload21_ot23_DXB_8_H","18000","DXB","Re21","8_5"
"Reload22_ot35_iHKG_2_H","18000","iHKG","Re22","8_6"
"Reload23_ot4_ICN_5_H","18000","ICN","Re23","8_7"
"Reload21_ot33_JKT_1_H","18000","JKT","Re21","8_5"
"Reload21_ot3_DXB_0_H","18000","DXB","Re21","8_5"
"Reload27_ot18_MNL_2_H","18000","MNL","Re27","4_4"
"Reload27_ot8_OSA_2_H","18000","OSA","Re27","4_4"
"Reload18_ot24_iKUL_2_H","18000","iKUL","Re18","6_1"
"Reload23_ot25_TYO_0_H","18000","TYO","Re23","8_7"
"Reload21_ot15_DXB_4_H","18000","DXB","Re21","8_5"
"Reload21_ot20_DXB_5_H","18000","DXB","Re21","8_5"
"Reload25_ot23_iANC_2_H","18000","iANC","Re25","8_2"
"Reload28_ot17_LAX_6_H","18000","LAX","Re28","4_2"
"Reload22_ot16_AMS_2_H","18000","AMS","Re22","8_6"
"Reload19_ot16_LGG_8_H","18000","LGG","Re19","8_1"
"Reload20_ot2_JNB_0_H","18000","JNB","Re20","8_3"
"Reload16_ot14_SCL_0_H","18000","SCL","Re16","4_1"
"Reload27_ot19_MNL_1_H","18000","MNL","Re27","4_4"
"Reload25_ot8_iNRT_6_H","18000","iNRT","Re25","8_2"
"Reload24_ot37_iICN_0_H","18000","iICN","Re24","8_4"
"Reload28_ot12_LAX_2_H","18000","LAX","Re28","4_2"
"Reload20_ot9_JNB_1_H","18000","JNB","Re20","8_3"
"Reload18_ot20_iKUL_4_H","18000","iKUL","Re18","6_1"
"Reload16_ot10_RIO_0_H","18000","RIO","Re16","4_1"
"Reload28_ot27_JFK_1_H","18000","JFK","Re28","4_2"
"Reload21_ot38_HAN_2_H","18000","HAN","Re21","8_5"
"Reload20_ot6_JNB_3_H","18000","JNB","Re20","8_3"
"Reload20_ot11_JNB_9_H","18000","JNB","Re20","8_3"
"Reload27_ot6_OSA_3_H","18000","OSA","Re27","4_4"
"Reload24_ot13_iICN_16_H","18000","iICN","Re24","8_4"
"Reload21_ot40_HAN_0_H","18000","HAN","Re21","8_5"
"Reload21_ot25_DEL_0_H","18000","DEL","Re21","8_5"
"Reload21_ot29_DEL_2_H","18000","DEL","Re21","8_5"
"Reload16_ot9_RIO_2_H","18000","RIO","Re16","4_1"
"Reload20_ot10_JNB_7_H","18000","JNB","Re20","8_3"
"Reload27_ot7_OSA_4_H","18000","OSA","Re27","4_4"
"Reload18_ot25_iKUL_1_H","18000","iKUL","Re18","6_1"
"Reload21_ot22_DXB_3_H","18000","DXB","Re21","8_5"
